pair_id,utterance_id,target_text,target_kana,mora_count,reference_speaker,user_speaker,reference_audio_path,user_audio_path,mode,alignment_mode,content_status,prosody_score,f0_coverage,pitch_target_source,pitch_target_reliability,contour_corr,transition_agreement,hl_match,accent_drop_match,final_intonation_score,component_contour,component_transition,component_hl,component_final,unavailable_reason,notes
jvs001->jvs002:VOICEACTRESS100_006,VOICEACTRESS100_006,ツュレンハルト領は、ヴュルテンベルク領に編入された。,ツュレンハルトリョーワビュルテンベルクリョーニヘンニューサレタ,26,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,shuffled_random_pitch_correct_content,lab_phone_mora,same_transcript_control,63,1.0,reference_audio_f0_cache,reliable,0.10362959128628986,0.6259541984732825,0.6538461538461539,1.0,100,0.5398648768690588,0.6259541984732825,0.6538461538461539,1.0,,"semi-audio counterfactual: real same-sentence timing/content, shuffled valid user F0 values"
jvs001->jvs002:VOICEACTRESS100_006,VOICEACTRESS100_006,ツュレンハルト領は、ヴュルテンベルク領に編入された。,ツュレンハルトリョーワビュルテンベルクリョーニヘンニューサレタ,26,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,wrong_accent_drop_correct_content,lab_phone_mora,same_transcript_control,88,1.0,reference_audio_f0_cache,reliable,0.895580579732344,0.7557251908396947,0.8846153846153846,0.0,100,0.9021724209441967,0.7557251908396947,0.8846153846153846,1.0,,semi-audio counterfactual: same content/timing with accent-drop transition suppressed or contradicted
jvs001->jvs002:VOICEACTRESS100_006,VOICEACTRESS100_006,ツュレンハルト領は、ヴュルテンベルク領に編入された。,ツュレンハルトリョーワビュルテンベルクリョーニヘンニューサレタ,26,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,low_f0_coverage_correct_content,lab_phone_mora,same_transcript_control,50,0.0769,reference_audio_f0_cache,reliable,,,,,,,,,,insufficient_valid_mora_f0,semi-audio counterfactual: same content/timing with insufficient voiced mora F0
jvs001->jvs002:VOICEACTRESS100_007,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,native_cross_speaker_reference_audio_f0_cache,lab_phone_mora,same_transcript_control,81,0.9811,reference_audio_f0_cache,reliable,0.8786903012399707,0.7785977859778597,0.8269230769230769,0.0,45,0.8920521216412791,0.7785977859778597,0.8269230769230769,0.45,,speaker A lab-timed native F0 contour used as verified reference cache target; speaker B same sentence scored as user
jvs001->jvs002:VOICEACTRESS100_007,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,native_cross_speaker_openjtalk_target,lab_phone_mora,same_transcript_control,72,0.9811,openjtalk_accent_phrase_chain,heuristic,0.4685705674254121,0.6534653465346535,0.7307692307692307,0.0,100,0.6930441939702223,0.6534653465346535,0.7307692307692307,1.0,,same speaker B native audio scored against OpenJTalk accent phrase target
jvs001->jvs002:VOICEACTRESS100_007,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,flat_pitch_correct_content,lab_phone_mora,same_transcript_control,46,0.9811,reference_audio_f0_cache,reliable,0.0,0.28044280442804426,0.5576923076923077,0.0,45,0.5319592010419775,0.28044280442804426,0.5576923076923077,0.45,,"semi-audio counterfactual: real same-sentence timing/content, flattened user F0"
jvs001->jvs002:VOICEACTRESS100_007,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,shuffled_random_pitch_correct_content,lab_phone_mora,same_transcript_control,50,0.9811,reference_audio_f0_cache,reliable,-0.06290093991851871,0.5498154981549815,0.5576923076923077,0.0,45,0.47270107736908273,0.5498154981549815,0.5576923076923077,0.45,,"semi-audio counterfactual: real same-sentence timing/content, shuffled valid user F0 values"
jvs001->jvs002:VOICEACTRESS100_007,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,wrong_accent_drop_correct_content,lab_phone_mora,same_transcript_control,81,0.9811,reference_audio_f0_cache,reliable,0.8627938583276226,0.7970479704797047,0.8653846153846154,0.0,45,0.8828491950458213,0.7970479704797047,0.8653846153846154,0.45,,semi-audio counterfactual: same content/timing with accent-drop transition suppressed or contradicted
jvs001->jvs002:VOICEACTRESS100_007,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,low_f0_coverage_correct_content,lab_phone_mora,same_transcript_control,50,0.0377,reference_audio_f0_cache,reliable,,,,,,,,,,insufficient_valid_mora_f0,semi-audio counterfactual: same content/timing with insufficient voiced mora F0
jvs001->jvs002:VOICEACTRESS100_008,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,native_cross_speaker_reference_audio_f0_cache,lab_phone_mora,same_transcript_control,85,0.9783,reference_audio_f0_cache,reliable,0.8347950007343165,0.7836734693877552,0.7333333333333333,0.5,100,0.8670742049774159,0.7836734693877552,0.7333333333333333,1.0,,speaker A lab-timed native F0 contour used as verified reference cache target; speaker B same sentence scored as user
jvs001->jvs002:VOICEACTRESS100_008,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,native_cross_speaker_openjtalk_target,lab_phone_mora,same_transcript_control,68,0.9783,openjtalk_accent_phrase_chain,heuristic,0.28120937678641045,0.6877323420074347,0.6444444444444445,0.16666666666666666,100,0.613106835850126,0.6877323420074347,0.6444444444444445,1.0,,same speaker B native audio scored against OpenJTalk accent phrase target
jvs001->jvs002:VOICEACTRESS100_008,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,flat_pitch_correct_content,lab_phone_mora,same_transcript_control,44,0.9783,reference_audio_f0_cache,reliable,0.0,0.2,0.4888888888888889,0.0,45,0.5315657832963814,0.2,0.4888888888888889,0.45,,"semi-audio counterfactual: real same-sentence timing/content, flattened user F0"
jvs001->jvs002:VOICEACTRESS100_008,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,shuffled_random_pitch_correct_content,lab_phone_mora,same_transcript_control,51,0.9783,reference_audio_f0_cache,reliable,-0.10457598715878189,0.42448979591836733,0.4222222222222222,0.5,100,0.45585210023636646,0.42448979591836733,0.4222222222222222,1.0,,"semi-audio counterfactual: real same-sentence timing/content, shuffled valid user F0 values"
jvs001->jvs002:VOICEACTRESS100_008,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,wrong_accent_drop_correct_content,lab_phone_mora,same_transcript_control,81,0.9783,reference_audio_f0_cache,reliable,0.7803793411777813,0.6612244897959184,0.7555555555555555,0.0,100,0.8383385117024599,0.6612244897959184,0.7555555555555555,1.0,,semi-audio counterfactual: same content/timing with accent-drop transition suppressed or contradicted
jvs001->jvs002:VOICEACTRESS100_008,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,low_f0_coverage_correct_content,lab_phone_mora,same_transcript_control,50,0.0435,reference_audio_f0_cache,reliable,,,,,,,,,,insufficient_valid_mora_f0,semi-audio counterfactual: same content/timing with insufficient voiced mora F0
jvs001->jvs002:VOICEACTRESS100_009,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,native_cross_speaker_reference_audio_f0_cache,lab_phone_mora,same_transcript_control,90,1.0,reference_audio_f0_cache,reliable,0.8897593639099137,0.8900000000000001,0.8461538461538461,,100,0.8986398901026312,0.8900000000000001,0.8461538461538461,1.0,,speaker A lab-timed native F0 contour used as verified reference cache target; speaker B same sentence scored as user
jvs001->jvs002:VOICEACTRESS100_009,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,native_cross_speaker_openjtalk_target,lab_phone_mora,same_transcript_control,71,1.0,openjtalk_accent_phrase_chain,heuristic,0.3115071951495943,0.7903930131004367,0.5897435897435898,0.3333333333333333,100,0.6258056190228642,0.7903930131004367,0.5897435897435898,1.0,,same speaker B native audio scored against OpenJTalk accent phrase target
jvs001->jvs002:VOICEACTRESS100_009,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,flat_pitch_correct_content,lab_phone_mora,same_transcript_control,46,1.0,reference_audio_f0_cache,reliable,0.0,0.305,0.46153846153846156,,45,0.531959201237251,0.305,0.46153846153846156,0.45,,"semi-audio counterfactual: real same-sentence timing/content, flattened user F0"
jvs001->jvs002:VOICEACTRESS100_009,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,shuffled_random_pitch_correct_content,lab_phone_mora,same_transcript_control,61,1.0,reference_audio_f0_cache,reliable,0.11204951212091,0.6199999999999999,0.48717948717948717,,100,0.5432966945957731,0.6199999999999999,0.48717948717948717,1.0,,"semi-audio counterfactual: real same-sentence timing/content, shuffled valid user F0 values"
jvs001->jvs002:VOICEACTRESS100_009,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,wrong_accent_drop_correct_content,lab_phone_mora,same_transcript_control,89,1.0,reference_audio_f0_cache,reliable,0.8719600231346171,0.8750000000000001,0.7948717948717948,,100,0.8881213167562968,0.8750000000000001,0.7948717948717948,1.0,,semi-audio counterfactual: same content/timing with accent-drop transition suppressed or contradicted
jvs001->jvs002:VOICEACTRESS100_009,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,low_f0_coverage_correct_content,lab_phone_mora,same_transcript_control,50,0.0513,reference_audio_f0_cache,reliable,,,,,,,,,,insufficient_valid_mora_f0,semi-audio counterfactual: same content/timing with insufficient voiced mora F0
jvs001->jvs002:VOICEACTRESS100_010,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,native_cross_speaker_reference_audio_f0_cache,lab_phone_mora,same_transcript_control,87,1.0,reference_audio_f0_cache,reliable,0.8745781386767342,0.784313725490196,0.8571428571428571,,100,0.889644125520267,0.784313725490196,0.8571428571428571,1.0,,speaker A lab-timed native F0 contour used as verified reference cache target; speaker B same sentence scored as user
jvs001->jvs002:VOICEACTRESS100_010,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,native_cross_speaker_openjtalk_target,lab_phone_mora,same_transcript_control,70,1.0,openjtalk_accent_phrase_chain,heuristic,0.2647366832399821,0.7650602409638554,0.6785714285714286,0.6666666666666666,100,0.6062630251621395,0.7650602409638554,0.6785714285714286,1.0,,same speaker B native audio scored against OpenJTalk accent phrase target
jvs001->jvs002:VOICEACTRESS100_010,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,flat_pitch_correct_content,lab_phone_mora,same_transcript_control,50,1.0,reference_audio_f0_cache,reliable,0.0,0.1830065359477124,0.4642857142857143,,100,0.5319592009341544,0.1830065359477124,0.4642857142857143,1.0,,"semi-audio counterfactual: real same-sentence timing/content, flattened user F0"
jvs001->jvs002:VOICEACTRESS100_010,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,shuffled_random_pitch_correct_content,lab_phone_mora,same_transcript_control,56,1.0,reference_audio_f0_cache,reliable,-0.06939821802778016,0.5555555555555555,0.5,,100,0.4701054320129193,0.5555555555555555,0.5,1.0,,"semi-audio counterfactual: real same-sentence timing/content, shuffled valid user F0 values"
jvs001->jvs002:VOICEACTRESS100_010,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,wrong_accent_drop_correct_content,lab_phone_mora,same_transcript_control,84,1.0,reference_audio_f0_cache,reliable,0.8418152230265836,0.718954248366013,0.7857142857142857,,100,0.8710909042836681,0.718954248366013,0.7857142857142857,1.0,,semi-audio counterfactual: same content/timing with accent-drop transition suppressed or contradicted
jvs001->jvs002:VOICEACTRESS100_010,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,low_f0_coverage_correct_content,lab_phone_mora,same_transcript_control,50,0.0714,reference_audio_f0_cache,reliable,,,,,,,,,,insufficient_valid_mora_f0,semi-audio counterfactual: same content/timing with insufficient voiced mora F0
jvs001->jvs002:VOICEACTRESS100_011,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,native_cross_speaker_reference_audio_f0_cache,lab_phone_mora,same_transcript_control,87,0.9767,reference_audio_f0_cache,reliable,0.9045483477358633,0.8562874251497004,0.8333333333333334,1.0,75,0.9077180309841566,0.8562874251497004,0.8333333333333334,0.75,,speaker A lab-timed native F0 contour used as verified reference cache target; speaker B same sentence scored as user
jvs001->jvs002:VOICEACTRESS100_011,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,native_cross_speaker_openjtalk_target,lab_phone_mora,same_transcript_control,74,0.9767,openjtalk_accent_phrase_chain,heuristic,0.4528595968058306,0.8945312500000001,0.6666666666666666,1.0,75,0.6847320328734011,0.8945312500000001,0.6666666666666666,0.75,,same speaker B native audio scored against OpenJTalk accent phrase target
jvs001->jvs002:VOICEACTRESS100_011,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,flat_pitch_correct_content,lab_phone_mora,same_transcript_control,49,0.9767,reference_audio_f0_cache,reliable,0.0,0.22904191616766464,0.5714285714285714,0.0,75,0.531959201991899,0.22904191616766464,0.5714285714285714,0.75,,"semi-audio counterfactual: real same-sentence timing/content, flattened user F0"
jvs001->jvs002:VOICEACTRESS100_011,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,shuffled_random_pitch_correct_content,lab_phone_mora,same_transcript_control,57,0.9767,reference_audio_f0_cache,reliable,0.017764548089891852,0.655688622754491,0.5,1.0,75,0.5050743646676294,0.655688622754491,0.5,0.75,,"semi-audio counterfactual: real same-sentence timing/content, shuffled valid user F0 values"
jvs001->jvs002:VOICEACTRESS100_011,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,wrong_accent_drop_correct_content,lab_phone_mora,same_transcript_control,76,1.0,reference_audio_f0_cache,reliable,0.7799066260842181,0.6991017964071854,0.7906976744186046,0.0,55,0.8378639213769262,0.6991017964071854,0.7906976744186046,0.55,,semi-audio counterfactual: same content/timing with accent-drop transition suppressed or contradicted
jvs001->jvs002:VOICEACTRESS100_011,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,low_f0_coverage_correct_content,lab_phone_mora,same_transcript_control,50,0.0465,reference_audio_f0_cache,reliable,,,,,,,,,,insufficient_valid_mora_f0,semi-audio counterfactual: same content/timing with insufficient voiced mora F0
jvs001->jvs002:VOICEACTRESS100_012,VOICEACTRESS100_012,構造は、鋼製の単一アーチで、橋脚は、石積みである。,コーゾーワハガネセーノタンイツアーチデキョーキャクワイシツミデアル,31,jvs001,jvs002,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,native_cross_speaker_reference_audio_f0_cache,lab_phone_mora,same_transcript_control,82,0.9677,reference_audio_f0_cache,reliable,0.7882388948477254,0.7063829787234042,0.7666666666666667,,100,0.8420876199769894,0.7063829787234042,0.7666666666666667,1.0,,speaker A lab-timed native F0 contour used as verified reference cache target; speaker B same sentence scored as user
