sample_id,speaker_id,utterance_id,target_text,target_kana,target_mora_count,audio_path,lab_path,target_mode,alignment_mode,prosody_score,f0_coverage,contour_corr,contour_rmse,transition_agreement,hl_match,accent_drop_match,final_intonation_score,voiced_mora_count,valid_f0_mora_count,pitch_target_source,hl_target_source,pitch_target_consistency,gate_reason,unavailable_reason,component_contour,component_transition,component_final,component_hl,weight_contour,weight_transition,weight_final,weight_hl,notes
jvs001:VOICEACTRESS100_005,jvs001,VOICEACTRESS100_005,シルバーサーファー襲撃事件までに、リチャーズは、チーム名と共に、国際的にスーパーヒーロー、および、有名人として、認知されている。,シルバーサーファーシューゲキジケンマデニリチャーズワチームメートトモニコクサイテキニスーパーヒーローオヨビユーメージントシテニンチサレテイル,67,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_005.lab,current_openjtalk_target,equal,59,0.806,-0.057549047598983244,1.4540926209129341,0.704081632653061,0.4444444444444444,0.5714285714285714,100,54,54,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.47485818449875916,0.704081632653061,1.0,0.4444444444444444,0.55,0.25,0.12,0.08,existing runtime path with trimmed audio and equal mora boundaries
jvs001:VOICEACTRESS100_005,jvs001,VOICEACTRESS100_005,シルバーサーファー襲撃事件までに、リチャーズは、チーム名と共に、国際的にスーパーヒーロー、および、有名人として、認知されている。,シルバーサーファーシューゲキジケンマデニリチャーズワチームメートトモニコクサイテキニスーパーヒーローオヨビユーメージントシテニンチサレテイル,67,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_005.lab,current_openjtalk_target_lab_alignment,lab_or_reference_alignment,65,1.0,0.20474820489735354,1.2626222170357517,0.6666666666666666,0.5671641791044776,0.1111111111111111,100,67,67,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.5812300635913283,0.6666666666666666,1.0,0.5671641791044776,0.55,0.25,0.12,0.08,JVS monophone lab timing mapped sequentially to target moras; f0_method=pyworld.dio+stonemask; mapping_warnings=none
jvs001:VOICEACTRESS100_005,jvs001,VOICEACTRESS100_005,シルバーサーファー襲撃事件までに、リチャーズは、チーム名と共に、国際的にスーパーヒーロー、および、有名人として、認知されている。,シルバーサーファーシューゲキジケンマデニリチャーズワチームメートトモニコクサイテキニスーパーヒーローオヨビユーメージントシテニンチサレテイル,67,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_005.lab,self_oracle_contour_target,lab_or_reference_alignment,100,1.0,1.0,0.0,1.0,1.0,,100,67,67,tts_reference,manual,trusted,,,1.0,1.0,1.0,1.0,0.43,0.25,0.12,0.2,same native mora-level F0 used as both user contour and reference target
jvs001:VOICEACTRESS100_005,jvs001,VOICEACTRESS100_005,シルバーサーファー襲撃事件までに、リチャーズは、チーム名と共に、国際的にスーパーヒーロー、および、有名人として、認知されている。,シルバーサーファーシューゲキジケンマデニリチャーズワチームメートトモニコクサイテキニスーパーヒーローオヨビユーメージントシテニンチサレテイル,67,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_005.lab,smoothed_self_target,lab_or_reference_alignment,92,1.0,0.941525287631682,0.34197867984008296,0.8227016885553472,0.9552238805970149,,100,67,67,tts_reference,manual,trusted,,,0.9323830180905502,0.8227016885553472,1.0,0.9552238805970149,0.43,0.25,0.12,0.2,same native contour smoothed with a 3-point mora-level kernel as reference target
jvs001:VOICEACTRESS100_005,jvs001,VOICEACTRESS100_005,シルバーサーファー襲撃事件までに、リチャーズは、チーム名と共に、国際的にスーパーヒーロー、および、有名人として、認知されている。,シルバーサーファーシューゲキジケンマデニリチャーズワチームメートトモニコクサイテキニスーパーヒーローオヨビユーメージントシテニンチサレテイル,67,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_005.lab,shifted_self_target_-1_mora,lab_or_reference_alignment,70,1.0,0.5197880949589044,0.9739919431228541,0.5179856115107913,0.7164179104477612,0.2,100,67,67,tts_reference,manual,trusted,,,0.7162666857233106,0.5179856115107913,1.0,0.7164179104477612,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_005,jvs001,VOICEACTRESS100_005,シルバーサーファー襲撃事件までに、リチャーズは、チーム名と共に、国際的にスーパーヒーロー、および、有名人として、認知されている。,シルバーサーファーシューゲキジケンマデニリチャーズワチームメートトモニコクサイテキニスーパーヒーローオヨビユーメージントシテニンチサレテイル,67,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_005.lab,shifted_self_target_+1_mora,lab_or_reference_alignment,72,1.0,0.5197880949589042,0.9812066601687687,0.6039510818438381,0.7164179104477612,,100,67,67,tts_reference,manual,trusted,,,0.7156029001540473,0.6039510818438381,1.0,0.7164179104477612,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_005,jvs001,VOICEACTRESS100_005,シルバーサーファー襲撃事件までに、リチャーズは、チーム名と共に、国際的にスーパーヒーロー、および、有名人として、認知されている。,シルバーサーファーシューゲキジケンマデニリチャーズワチームメートトモニコクサイテキニスーパーヒーローオヨビユーメージントシテニンチサレテイル,67,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_005.lab,flat_user_contour_vs_self_target,lab_or_reference_alignment,45,1.0,0.0,0.9999999724002566,0.28142589118198874,0.4626865671641791,,45,67,67,tts_reference,manual,trusted,,,0.5319592004248036,0.28142589118198874,0.45,0.4626865671641791,0.43,0.25,0.12,0.2,user contour flattened while target/reference remains native self contour
jvs001:VOICEACTRESS100_005,jvs001,VOICEACTRESS100_005,シルバーサーファー襲撃事件までに、リチャーズは、チーム名と共に、国際的にスーパーヒーロー、および、有名人として、認知されている。,シルバーサーファーシューゲキジケンマデニリチャーズワチームメートトモニコクサイテキニスーパーヒーローオヨビユーメージントシテニンチサレテイル,67,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_005.lab,shuffled_user_contour_vs_self_target,lab_or_reference_alignment,57,1.0,-0.019268430636926608,1.4277733534240127,0.6050656660412758,0.43283582089552236,,100,67,67,tts_reference,manual,trusted,,,0.49017716249306464,0.6050656660412758,1.0,0.43283582089552236,0.43,0.25,0.12,0.2,valid user F0 values shuffled while target/reference remains native self contour
jvs001:VOICEACTRESS100_006,jvs001,VOICEACTRESS100_006,ツュレンハルト領は、ヴュルテンベルク領に編入された。,ツュレンハルトリョーワビュルテンベルクリョーニヘンニューサレタ,26,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_006.lab,current_openjtalk_target,equal,82,0.9615,0.6999251646751523,0.7927372671315692,0.9130434782608695,0.8,1.0,75,25,25,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.7968014022767008,0.9130434782608695,0.75,0.8,0.55,0.25,0.12,0.08,existing runtime path with trimmed audio and equal mora boundaries
jvs001:VOICEACTRESS100_006,jvs001,VOICEACTRESS100_006,ツュレンハルト領は、ヴュルテンベルク領に編入された。,ツュレンハルトリョーワビュルテンベルクリョーニヘンニューサレタ,26,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_006.lab,current_openjtalk_target_lab_alignment,lab_or_reference_alignment,79,1.0,0.5456525852390604,0.9685818260267689,0.8571428571428571,0.6923076923076923,1.0,100,26,26,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.7258185851711955,0.8571428571428571,1.0,0.6923076923076923,0.55,0.25,0.12,0.08,JVS monophone lab timing mapped sequentially to target moras; f0_method=pyworld.dio+stonemask; mapping_warnings=none
jvs001:VOICEACTRESS100_006,jvs001,VOICEACTRESS100_006,ツュレンハルト領は、ヴュルテンベルク領に編入された。,ツュレンハルトリョーワビュルテンベルクリョーニヘンニューサレタ,26,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_006.lab,self_oracle_contour_target,lab_or_reference_alignment,100,1.0,1.0,0.0,1.0,1.0,1.0,100,26,26,tts_reference,manual,trusted,,,1.0,1.0,1.0,1.0,0.43,0.25,0.12,0.2,same native mora-level F0 used as both user contour and reference target
jvs001:VOICEACTRESS100_006,jvs001,VOICEACTRESS100_006,ツュレンハルト領は、ヴュルテンベルク領に編入された。,ツュレンハルトリョーワビュルテンベルクリョーニヘンニューサレタ,26,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_006.lab,smoothed_self_target,lab_or_reference_alignment,97,1.0,0.9839986779934528,0.17889282259647737,0.9618320610687023,0.9615384615384616,1.0,100,26,26,tts_reference,manual,trusted,,,0.968730717492901,0.9618320610687023,1.0,0.9615384615384616,0.43,0.25,0.12,0.2,same native contour smoothed with a 3-point mora-level kernel as reference target
jvs001:VOICEACTRESS100_006,jvs001,VOICEACTRESS100_006,ツュレンハルト領は、ヴュルテンベルク領に編入された。,ツュレンハルトリョーワビュルテンベルクリョーニヘンニューサレタ,26,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_006.lab,shifted_self_target_-1_mora,lab_or_reference_alignment,81,1.0,0.7059894146167743,0.7605014983611772,0.7554347826086957,0.7692307692307693,,100,26,26,tts_reference,manual,trusted,,,0.8022032810223233,0.7554347826086957,1.0,0.7692307692307693,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_006,jvs001,VOICEACTRESS100_006,ツュレンハルト領は、ヴュルテンベルク領に編入された。,ツュレンハルトリョーワビュルテンベルクリョーニヘンニューサレタ,26,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_006.lab,shifted_self_target_+1_mora,lab_or_reference_alignment,80,1.0,0.7059894146167742,0.7731909462298822,0.7307692307692307,0.7692307692307693,,100,26,26,tts_reference,manual,trusted,,,0.8009060534468743,0.7307692307692307,1.0,0.7692307692307693,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_006,jvs001,VOICEACTRESS100_006,ツュレンハルト領は、ヴュルテンベルク領に編入された。,ツュレンハルトリョーワビュルテンベルクリョーニヘンニューサレタ,26,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_006.lab,flat_user_contour_vs_self_target,lab_or_reference_alignment,47,1.0,0.0,0.9999999706737651,0.3259259259259259,0.5384615384615384,0.0,45,26,26,tts_reference,manual,trusted,,,0.5319592005818792,0.3259259259259259,0.45,0.5384615384615384,0.43,0.25,0.12,0.2,user contour flattened while target/reference remains native self contour
jvs001:VOICEACTRESS100_006,jvs001,VOICEACTRESS100_006,ツュレンハルト領は、ヴュルテンベルク領に編入された。,ツュレンハルトリョーワビュルテンベルクリョーニヘンニューサレタ,26,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_006.lab,shuffled_user_contour_vs_self_target,lab_or_reference_alignment,64,1.0,0.21976997499288486,1.2491837168684932,0.5777777777777777,0.6153846153846154,0.0,100,26,26,tts_reference,manual,trusted,,,0.5875634719108237,0.5777777777777777,1.0,0.6153846153846154,0.43,0.25,0.12,0.2,valid user F0 values shuffled while target/reference remains native self contour
jvs001:VOICEACTRESS100_007,jvs001,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_007.lab,current_openjtalk_target,equal,61,0.9245,-0.009160182370143785,1.420663908160118,0.7184115523465705,0.42857142857142855,0.4,100,49,49,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.4942382425450548,0.7184115523465705,1.0,0.42857142857142855,0.55,0.25,0.12,0.08,existing runtime path with trimmed audio and equal mora boundaries
jvs001:VOICEACTRESS100_007,jvs001,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_007.lab,current_openjtalk_target_lab_alignment,lab_or_reference_alignment,76,0.9811,0.4718095086669326,1.0291631878236485,0.792079207920792,0.7115384615384616,0.4,100,52,52,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.6944585214771248,0.792079207920792,1.0,0.7115384615384616,0.55,0.25,0.12,0.08,JVS monophone lab timing mapped sequentially to target moras; f0_method=pyworld.dio+stonemask; mapping_warnings=none
jvs001:VOICEACTRESS100_007,jvs001,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_007.lab,self_oracle_contour_target,lab_or_reference_alignment,100,0.9811,1.0,0.0,1.0,1.0,1.0,100,52,52,tts_reference,manual,trusted,,,1.0,1.0,1.0,1.0,0.43,0.25,0.12,0.2,same native mora-level F0 used as both user contour and reference target
jvs001:VOICEACTRESS100_007,jvs001,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_007.lab,smoothed_self_target,lab_or_reference_alignment,96,0.9811,0.972034278145908,0.2364982879627921,0.9335793357933578,0.9615384615384616,1.0,100,52,52,tts_reference,manual,trusted,,,0.9567543974274937,0.9335793357933578,1.0,0.9615384615384616,0.43,0.25,0.12,0.2,same native contour smoothed with a 3-point mora-level kernel as reference target
jvs001:VOICEACTRESS100_007,jvs001,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_007.lab,shifted_self_target_-1_mora,lab_or_reference_alignment,73,0.9811,0.6077339839898744,0.8734617722196675,0.6243718592964825,0.6538461538461539,0.0,100,52,52,tts_reference,manual,trusted,,,0.7565504828031351,0.6243718592964825,1.0,0.6538461538461539,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_007,jvs001,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_007.lab,shifted_self_target_+1_mora,lab_or_reference_alignment,75,0.9811,0.6077339839898742,0.888798664174682,0.6833740831295844,0.6538461538461539,,100,52,52,tts_reference,manual,trusted,,,0.7550696886687727,0.6833740831295844,1.0,0.6538461538461539,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_007,jvs001,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_007.lab,flat_user_contour_vs_self_target,lab_or_reference_alignment,46,0.9811,0.0,0.9999999718273124,0.23655913978494625,0.5961538461538461,0.0,45,52,52,tts_reference,manual,trusted,,,0.5319592004769298,0.23655913978494625,0.45,0.5961538461538461,0.43,0.25,0.12,0.2,user contour flattened while target/reference remains native self contour
jvs001:VOICEACTRESS100_007,jvs001,VOICEACTRESS100_007,時間領域と、空間領域で共通する処理手法は、フィルタリングによる、入力信号の強化である。,ジカンリョーイキトクーカンリョーイキデキョーツースルショリシュホーワフィルタリングニヨルニューリョクシンゴーノキョーカデアル,53,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_007.lab,shuffled_user_contour_vs_self_target,lab_or_reference_alignment,59,0.9811,0.15315099840514423,1.3014214950421135,0.6523297491039426,0.6538461538461539,1.0,45,52,52,tts_reference,manual,trusted,,,0.5601053091958781,0.6523297491039426,0.45,0.6538461538461539,0.43,0.25,0.12,0.2,valid user F0 values shuffled while target/reference remains native self contour
jvs001:VOICEACTRESS100_008,jvs001,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_008.lab,current_openjtalk_target,equal,67,0.8043,0.21061821699678857,1.2565497974111846,0.8298969072164948,0.6216216216216216,0.75,75,37,37,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.5837697865762499,0.8298969072164948,0.75,0.6216216216216216,0.55,0.25,0.12,0.08,existing runtime path with trimmed audio and equal mora boundaries
jvs001:VOICEACTRESS100_008,jvs001,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_008.lab,current_openjtalk_target_lab_alignment,lab_or_reference_alignment,71,1.0,0.3403320680747908,1.1497452342066954,0.7400722021660647,0.6956521739130435,0.5,100,46,46,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.6379491895307676,0.7400722021660647,1.0,0.6956521739130435,0.55,0.25,0.12,0.08,JVS monophone lab timing mapped sequentially to target moras; f0_method=pyworld.dio+stonemask; mapping_warnings=none
jvs001:VOICEACTRESS100_008,jvs001,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_008.lab,self_oracle_contour_target,lab_or_reference_alignment,100,1.0,1.0,0.0,1.0,1.0,1.0,100,46,46,tts_reference,manual,trusted,,,1.0,1.0,1.0,1.0,0.43,0.25,0.12,0.2,same native mora-level F0 used as both user contour and reference target
jvs001:VOICEACTRESS100_008,jvs001,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_008.lab,smoothed_self_target,lab_or_reference_alignment,93,1.0,0.9277006176304622,0.3802614282117685,0.8735177865612649,0.9565217391304348,1.0,100,46,46,tts_reference,manual,trusted,,,0.9227505299058747,0.8735177865612649,1.0,0.9565217391304348,0.43,0.25,0.12,0.2,same native contour smoothed with a 3-point mora-level kernel as reference target
jvs001:VOICEACTRESS100_008,jvs001,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_008.lab,shifted_self_target_-1_mora,lab_or_reference_alignment,69,1.0,0.3866385851510722,1.1032579680828885,0.5738396624472573,0.717391304347826,0.0,100,46,46,tts_reference,manual,trusted,,,0.6581267248303782,0.5738396624472573,1.0,0.717391304347826,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_008,jvs001,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_008.lab,shifted_self_target_+1_mora,lab_or_reference_alignment,69,1.0,0.3866385851510722,1.1082259526175045,0.5904761904761904,0.6956521739130435,1.0,100,46,46,tts_reference,manual,trusted,,,0.657698015643652,0.5904761904761904,1.0,0.6956521739130435,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_008,jvs001,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_008.lab,flat_user_contour_vs_self_target,lab_or_reference_alignment,43,1.0,0.0,0.9999999676391282,0.1967871485943775,0.5,0.0,45,46,46,tts_reference,manual,trusted,,,0.5319592008579692,0.1967871485943775,0.45,0.5,0.43,0.25,0.12,0.2,user contour flattened while target/reference remains native self contour
jvs001:VOICEACTRESS100_008,jvs001,VOICEACTRESS100_008,シャンチーの専業プロは、チームから支払われる給料と、対局費を、主な収入としている。,シャンチーノセンギョープロワチームカラシハラワレルキューリョートタイキョクヒヲオモナシューニュートシテイル,46,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_008.lab,shuffled_user_contour_vs_self_target,lab_or_reference_alignment,54,1.0,-0.1480037098374112,1.5152581532772569,0.5542168674698794,0.4782608695652174,0.5,100,46,46,tts_reference,manual,trusted,,,0.4388316646812663,0.5542168674698794,1.0,0.4782608695652174,0.43,0.25,0.12,0.2,valid user F0 values shuffled while target/reference remains native self contour
